timestamp,mac,frequency,length,rssi,crc,expected,srcmac,transctr,pkctr,nbpackets,txpower,txifdur,txpksize,txfillbyte
2017-01-18_16.19.15,05-43-32-ff-03-dd-a4-84,21,100,-38,1,1,05-43-32-ff-03-dd-a6-85,1,7,10,0,100,100,0x0a
2017-01-18_16.19.15,05-43-32-ff-03-dd-a4-84,21,100,-38,1,1,05-43-32-ff-03-dd-a6-85,1,8,10,0,100,100,0x0a
2017-01-18_16.19.15,05-43-32-ff-03-dd-a4-84,21,100,-38,1,1,05-43-32-ff-03-dd-a6-85,1,9,10,0,100,100,0x0a
2017-01-18_16.19.15,05-43-32-ff-03-dd-a6-85,21,100,-40,1,1,05-43-32-ff-03-dd-a4-84,1,0,10,0,100,100,0x0a
2017-01-18_16.19.15,05-43-32-ff-03-dd-a6-85,21,100,-41,1,1,05-43-32-ff-03-dd-a4-84,1,1,10,0,100,100,0x0a
2017-01-18_16.19.16,05-43-32-ff-03-dd-a6-85,21,100,-41,1,1,05-43-32-ff-03-dd-a4-84,1,2,10,0,100,100,0x0a
2017-01-18_16.19.16,05-43-32-ff-03-dd-a6-85,21,100,-40,1,1,05-43-32-ff-03-dd-a4-84,1,3,10,0,100,100,0x0a
2017-01-18_16.19.16,05-43-32-ff-03-dd-a6-85,21,100,-41,1,1,05-43-32-ff-03-dd-a4-84,1,4,10,0,100,100,0x0a
2017-01-18_16.19.16,05-43-32-ff-03-dd-a6-85,21,100,-40,1,1,05-43-32-ff-03-dd-a4-84,1,5,10,0,100,100,0x0a
2017-01-18_16.19.16,05-43-32-ff-03-dd-a6-85,21,100,-40,1,1,05-43-32-ff-03-dd-a4-84,1,6,10,0,100,100,0x0a
2017-01-18_16.19.16,05-43-32-ff-03-dd-a6-85,21,100,-41,1,1,05-43-32-ff-03-dd-a4-84,1,7,10,0,100,100,0x0a
2017-01-18_16.19.16,05-43-32-ff-03-dd-a6-85,21,100,-41,1,1,05-43-32-ff-03-dd-a4-84,1,8,10,0,100,100,0x0a
2017-01-18_16.19.16,05-43-32-ff-03-dd-a6-85,21,100,-41,1,1,05-43-32-ff-03-dd-a4-84,1,9,10,0,100,100,0x0a
2017-01-18_16.19.17,05-43-32-ff-03-dd-a4-84,22,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,0,10,0,100,100,0x0a
2017-01-18_16.19.17,05-43-32-ff-03-dd-a4-84,22,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,1,10,0,100,100,0x0a
2017-01-18_16.19.17,05-43-32-ff-03-dd-a4-84,22,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,2,10,0,100,100,0x0a
2017-01-18_16.19.17,05-43-32-ff-03-dd-a4-84,22,100,-36,1,1,05-43-32-ff-03-dd-a6-85,1,3,10,0,100,100,0x0a
2017-01-18_16.19.17,05-43-32-ff-03-dd-a4-84,22,100,-36,1,1,05-43-32-ff-03-dd-a6-85,1,4,10,0,100,100,0x0a
2017-01-18_16.19.17,05-43-32-ff-03-dd-a4-84,22,100,-36,1,1,05-43-32-ff-03-dd-a6-85,1,5,10,0,100,100,0x0a
2017-01-18_16.19.17,05-43-32-ff-03-dd-a4-84,22,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,6,10,0,100,100,0x0a
2017-01-18_16.19.17,05-43-32-ff-03-dd-a4-84,22,100,-36,1,1,05-43-32-ff-03-dd-a6-85,1,7,10,0,100,100,0x0a
2017-01-18_16.19.17,05-43-32-ff-03-dd-a4-84,22,100,-36,1,1,05-43-32-ff-03-dd-a6-85,1,8,10,0,100,100,0x0a
2017-01-18_16.19.17,05-43-32-ff-03-dd-a4-84,22,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,9,10,0,100,100,0x0a
2017-01-18_16.19.18,05-43-32-ff-03-dd-a6-85,22,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,0,10,0,100,100,0x0a
2017-01-18_16.19.18,05-43-32-ff-03-dd-a6-85,22,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,1,10,0,100,100,0x0a
2017-01-18_16.19.18,05-43-32-ff-03-dd-a6-85,22,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,2,10,0,100,100,0x0a
2017-01-18_16.19.18,05-43-32-ff-03-dd-a6-85,22,100,-38,1,1,05-43-32-ff-03-dd-a4-84,1,3,10,0,100,100,0x0a
2017-01-18_16.19.18,05-43-32-ff-03-dd-a6-85,22,100,-38,1,1,05-43-32-ff-03-dd-a4-84,1,4,10,0,100,100,0x0a
2017-01-18_16.19.18,05-43-32-ff-03-dd-a6-85,22,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,5,10,0,100,100,0x0a
2017-01-18_16.19.18,05-43-32-ff-03-dd-a6-85,22,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,6,10,0,100,100,0x0a
2017-01-18_16.19.18,05-43-32-ff-03-dd-a6-85,22,100,-38,1,1,05-43-32-ff-03-dd-a4-84,1,7,10,0,100,100,0x0a
2017-01-18_16.19.19,05-43-32-ff-03-dd-a6-85,22,100,-38,1,1,05-43-32-ff-03-dd-a4-84,1,8,10,0,100,100,0x0a
2017-01-18_16.19.19,05-43-32-ff-03-dd-a6-85,22,100,-38,1,1,05-43-32-ff-03-dd-a4-84,1,9,10,0,100,100,0x0a
2017-01-18_16.19.19,05-43-32-ff-03-dd-a4-84,23,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,0,10,0,100,100,0x0a
2017-01-18_16.19.19,05-43-32-ff-03-dd-a4-84,23,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,1,10,0,100,100,0x0a
2017-01-18_16.19.19,05-43-32-ff-03-dd-a4-84,23,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,2,10,0,100,100,0x0a
2017-01-18_16.19.19,05-43-32-ff-03-dd-a4-84,23,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,3,10,0,100,100,0x0a
2017-01-18_16.19.19,05-43-32-ff-03-dd-a4-84,23,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,4,10,0,100,100,0x0a
2017-01-18_16.19.20,05-43-32-ff-03-dd-a4-84,23,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,5,10,0,100,100,0x0a
2017-01-18_16.19.20,05-43-32-ff-03-dd-a4-84,23,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,6,10,0,100,100,0x0a
2017-01-18_16.19.20,05-43-32-ff-03-dd-a4-84,23,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,7,10,0,100,100,0x0a
2017-01-18_16.19.20,05-43-32-ff-03-dd-a4-84,23,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,8,10,0,100,100,0x0a
2017-01-18_16.19.20,05-43-32-ff-03-dd-a4-84,23,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,9,10,0,100,100,0x0a
2017-01-18_16.19.20,05-43-32-ff-03-dd-a6-85,23,100,-38,1,1,05-43-32-ff-03-dd-a4-84,1,0,10,0,100,100,0x0a
2017-01-18_16.19.21,05-43-32-ff-03-dd-a6-85,23,100,-39,1,1,05-43-32-ff-03-dd-a4-84,1,1,10,0,100,100,0x0a
2017-01-18_16.19.21,05-43-32-ff-03-dd-a6-85,23,100,-39,1,1,05-43-32-ff-03-dd-a4-84,1,2,10,0,100,100,0x0a
2017-01-18_16.19.21,05-43-32-ff-03-dd-a6-85,23,100,-39,1,1,05-43-32-ff-03-dd-a4-84,1,3,10,0,100,100,0x0a
2017-01-18_16.19.21,05-43-32-ff-03-dd-a6-85,23,100,-39,1,1,05-43-32-ff-03-dd-a4-84,1,4,10,0,100,100,0x0a
2017-01-18_16.19.21,05-43-32-ff-03-dd-a6-85,23,100,-39,1,1,05-43-32-ff-03-dd-a4-84,1,5,10,0,100,100,0x0a
2017-01-18_16.19.21,05-43-32-ff-03-dd-a6-85,23,100,-38,1,1,05-43-32-ff-03-dd-a4-84,1,6,10,0,100,100,0x0a
2017-01-18_16.19.21,05-43-32-ff-03-dd-a6-85,23,100,-39,1,1,05-43-32-ff-03-dd-a4-84,1,7,10,0,100,100,0x0a
2017-01-18_16.19.21,05-43-32-ff-03-dd-a6-85,23,100,-39,1,1,05-43-32-ff-03-dd-a4-84,1,8,10,0,100,100,0x0a
2017-01-18_16.19.21,05-43-32-ff-03-dd-a6-85,23,100,-39,1,1,05-43-32-ff-03-dd-a4-84,1,9,10,0,100,100,0x0a
2017-01-18_16.19.22,05-43-32-ff-03-dd-a4-84,24,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,0,10,0,100,100,0x0a
2017-01-18_16.19.22,05-43-32-ff-03-dd-a4-84,24,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,1,10,0,100,100,0x0a
2017-01-18_16.19.22,05-43-32-ff-03-dd-a4-84,24,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,2,10,0,100,100,0x0a
2017-01-18_16.19.22,05-43-32-ff-03-dd-a4-84,24,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,3,10,0,100,100,0x0a
2017-01-18_16.19.22,05-43-32-ff-03-dd-a4-84,24,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,4,10,0,100,100,0x0a
2017-01-18_16.19.22,05-43-32-ff-03-dd-a4-84,24,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,5,10,0,100,100,0x0a
2017-01-18_16.19.22,05-43-32-ff-03-dd-a4-84,24,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,6,10,0,100,100,0x0a
2017-01-18_16.19.22,05-43-32-ff-03-dd-a4-84,24,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,7,10,0,100,100,0x0a
2017-01-18_16.19.23,05-43-32-ff-03-dd-a4-84,24,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,8,10,0,100,100,0x0a
2017-01-18_16.19.23,05-43-32-ff-03-dd-a4-84,24,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,9,10,0,100,100,0x0a
2017-01-18_16.19.23,05-43-32-ff-03-dd-a6-85,24,100,-40,1,1,05-43-32-ff-03-dd-a4-84,1,0,10,0,100,100,0x0a
2017-01-18_16.19.23,05-43-32-ff-03-dd-a6-85,24,100,-40,1,1,05-43-32-ff-03-dd-a4-84,1,1,10,0,100,100,0x0a
2017-01-18_16.19.23,05-43-32-ff-03-dd-a6-85,24,100,-40,1,1,05-43-32-ff-03-dd-a4-84,1,2,10,0,100,100,0x0a
2017-01-18_16.19.23,05-43-32-ff-03-dd-a6-85,24,100,-40,1,1,05-43-32-ff-03-dd-a4-84,1,3,10,0,100,100,0x0a
2017-01-18_16.19.24,05-43-32-ff-03-dd-a6-85,24,100,-40,1,1,05-43-32-ff-03-dd-a4-84,1,4,10,0,100,100,0x0a
2017-01-18_16.19.24,05-43-32-ff-03-dd-a6-85,24,100,-40,1,1,05-43-32-ff-03-dd-a4-84,1,5,10,0,100,100,0x0a
2017-01-18_16.19.24,05-43-32-ff-03-dd-a6-85,24,100,-40,1,1,05-43-32-ff-03-dd-a4-84,1,6,10,0,100,100,0x0a
2017-01-18_16.19.24,05-43-32-ff-03-dd-a6-85,24,100,-40,1,1,05-43-32-ff-03-dd-a4-84,1,7,10,0,100,100,0x0a
2017-01-18_16.19.24,05-43-32-ff-03-dd-a6-85,24,100,-40,1,1,05-43-32-ff-03-dd-a4-84,1,8,10,0,100,100,0x0a
2017-01-18_16.19.24,05-43-32-ff-03-dd-a6-85,24,100,-40,1,1,05-43-32-ff-03-dd-a4-84,1,9,10,0,100,100,0x0a
2017-01-18_16.19.24,05-43-32-ff-03-dd-a4-84,25,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,0,10,0,100,100,0x0a
2017-01-18_16.19.25,05-43-32-ff-03-dd-a4-84,25,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,1,10,0,100,100,0x0a
2017-01-18_16.19.25,05-43-32-ff-03-dd-a4-84,25,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,2,10,0,100,100,0x0a
2017-01-18_16.19.25,05-43-32-ff-03-dd-a4-84,25,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,3,10,0,100,100,0x0a
2017-01-18_16.19.25,05-43-32-ff-03-dd-a4-84,25,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,4,10,0,100,100,0x0a
2017-01-18_16.19.25,05-43-32-ff-03-dd-a4-84,25,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,5,10,0,100,100,0x0a
2017-01-18_16.19.25,05-43-32-ff-03-dd-a4-84,25,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,6,10,0,100,100,0x0a
2017-01-18_16.19.25,05-43-32-ff-03-dd-a4-84,25,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,7,10,0,100,100,0x0a
2017-01-18_16.19.25,05-43-32-ff-03-dd-a4-84,25,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,8,10,0,100,100,0x0a
2017-01-18_16.19.25,05-43-32-ff-03-dd-a4-84,25,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,9,10,0,100,100,0x0a
2017-01-18_16.19.26,05-43-32-ff-03-dd-a6-85,25,100,-39,1,1,05-43-32-ff-03-dd-a4-84,1,0,10,0,100,100,0x0a
2017-01-18_16.19.26,05-43-32-ff-03-dd-a6-85,25,100,-39,1,1,05-43-32-ff-03-dd-a4-84,1,1,10,0,100,100,0x0a
2017-01-18_16.19.26,05-43-32-ff-03-dd-a6-85,25,100,-39,1,1,05-43-32-ff-03-dd-a4-84,1,2,10,0,100,100,0x0a
2017-01-18_16.19.26,05-43-32-ff-03-dd-a6-85,25,100,-39,1,1,05-43-32-ff-03-dd-a4-84,1,3,10,0,100,100,0x0a
2017-01-18_16.19.26,05-43-32-ff-03-dd-a6-85,25,100,-39,1,1,05-43-32-ff-03-dd-a4-84,1,4,10,0,100,100,0x0a
2017-01-18_16.19.26,05-43-32-ff-03-dd-a6-85,25,100,-39,1,1,05-43-32-ff-03-dd-a4-84,1,5,10,0,100,100,0x0a
2017-01-18_16.19.26,05-43-32-ff-03-dd-a6-85,25,100,-39,1,1,05-43-32-ff-03-dd-a4-84,1,6,10,0,100,100,0x0a
2017-01-18_16.19.26,05-43-32-ff-03-dd-a6-85,25,100,-39,1,1,05-43-32-ff-03-dd-a4-84,1,7,10,0,100,100,0x0a
2017-01-18_16.19.27,05-43-32-ff-03-dd-a6-85,25,100,-39,1,1,05-43-32-ff-03-dd-a4-84,1,8,10,0,100,100,0x0a
2017-01-18_16.19.27,05-43-32-ff-03-dd-a6-85,25,100,-39,1,1,05-43-32-ff-03-dd-a4-84,1,9,10,0,100,100,0x0a
2017-01-18_16.19.27,05-43-32-ff-03-dd-a4-84,26,100,-35,1,1,05-43-32-ff-03-dd-a6-85,1,0,10,0,100,100,0x0a
2017-01-18_16.19.27,05-43-32-ff-03-dd-a4-84,26,100,-35,1,1,05-43-32-ff-03-dd-a6-85,1,1,10,0,100,100,0x0a
2017-01-18_16.19.27,05-43-32-ff-03-dd-a4-84,26,100,-35,1,1,05-43-32-ff-03-dd-a6-85,1,2,10,0,100,100,0x0a
2017-01-18_16.19.27,05-43-32-ff-03-dd-a4-84,26,100,-36,1,1,05-43-32-ff-03-dd-a6-85,1,3,10,0,100,100,0x0a
2017-01-18_16.19.27,05-43-32-ff-03-dd-a4-84,26,100,-35,1,1,05-43-32-ff-03-dd-a6-85,1,4,10,0,100,100,0x0a
2017-01-18_16.19.27,05-43-32-ff-03-dd-a4-84,26,100,-35,1,1,05-43-32-ff-03-dd-a6-85,1,5,10,0,100,100,0x0a
2017-01-18_16.19.28,05-43-32-ff-03-dd-a4-84,26,100,-35,1,1,05-43-32-ff-03-dd-a6-85,1,6,10,0,100,100,0x0a
2017-01-18_16.19.28,05-43-32-ff-03-dd-a4-84,26,100,-35,1,1,05-43-32-ff-03-dd-a6-85,1,7,10,0,100,100,0x0a
2017-01-18_16.19.28,05-43-32-ff-03-dd-a4-84,26,100,-36,1,1,05-43-32-ff-03-dd-a6-85,1,8,10,0,100,100,0x0a
2017-01-18_16.19.28,05-43-32-ff-03-dd-a4-84,26,100,-36,1,1,05-43-32-ff-03-dd-a6-85,1,9,10,0,100,100,0x0a
2017-01-18_16.19.28,05-43-32-ff-03-dd-a6-85,26,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,0,10,0,100,100,0x0a
2017-01-18_16.19.28,05-43-32-ff-03-dd-a6-85,26,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,1,10,0,100,100,0x0a
2017-01-18_16.19.29,05-43-32-ff-03-dd-a6-85,26,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,2,10,0,100,100,0x0a
2017-01-18_16.19.29,05-43-32-ff-03-dd-a6-85,26,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,3,10,0,100,100,0x0a
2017-01-18_16.19.29,05-43-32-ff-03-dd-a6-85,26,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,4,10,0,100,100,0x0a
2017-01-18_16.19.29,05-43-32-ff-03-dd-a6-85,26,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,5,10,0,100,100,0x0a
2017-01-18_16.19.29,05-43-32-ff-03-dd-a6-85,26,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,6,10,0,100,100,0x0a
2017-01-18_16.19.29,05-43-32-ff-03-dd-a6-85,26,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,7,10,0,100,100,0x0a
2017-01-18_16.19.29,05-43-32-ff-03-dd-a6-85,26,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,8,10,0,100,100,0x0a
2017-01-18_16.19.29,05-43-32-ff-03-dd-a6-85,26,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,9,10,0,100,100,0x0a
2017-01-18_16.19.30,05-43-32-ff-03-dd-a4-84,11,100,-36,1,1,05-43-32-ff-03-dd-a6-85,2,0,10,0,100,100,0x0a
2017-01-18_16.19.30,05-43-32-ff-03-dd-a4-84,11,100,-36,1,1,05-43-32-ff-03-dd-a6-85,2,1,10,0,100,100,0x0a
2017-01-18_16.19.30,05-43-32-ff-03-dd-a4-84,11,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,2,10,0,100,100,0x0a
2017-01-18_16.19.30,05-43-32-ff-03-dd-a4-84,11,100,-36,1,1,05-43-32-ff-03-dd-a6-85,2,3,10,0,100,100,0x0a
2017-01-18_16.19.30,05-43-32-ff-03-dd-a4-84,11,100,-36,1,1,05-43-32-ff-03-dd-a6-85,2,4,10,0,100,100,0x0a
2017-01-18_16.19.30,05-43-32-ff-03-dd-a4-84,11,100,-36,1,1,05-43-32-ff-03-dd-a6-85,2,5,10,0,100,100,0x0a
2017-01-18_16.19.30,05-43-32-ff-03-dd-a4-84,11,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,6,10,0,100,100,0x0a
2017-01-18_16.19.30,05-43-32-ff-03-dd-a4-84,11,100,-36,1,1,05-43-32-ff-03-dd-a6-85,2,7,10,0,100,100,0x0a
2017-01-18_16.19.31,05-43-32-ff-03-dd-a4-84,11,100,-36,1,1,05-43-32-ff-03-dd-a6-85,2,8,10,0,100,100,0x0a
2017-01-18_16.19.31,05-43-32-ff-03-dd-a4-84,11,100,-36,1,1,05-43-32-ff-03-dd-a6-85,2,9,10,0,100,100,0x0a
2017-01-18_16.19.31,05-43-32-ff-03-dd-a6-85,11,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,0,10,0,100,100,0x0a
2017-01-18_16.19.31,05-43-32-ff-03-dd-a6-85,11,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,1,10,0,100,100,0x0a
2017-01-18_16.19.31,05-43-32-ff-03-dd-a6-85,11,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,2,10,0,100,100,0x0a
2017-01-18_16.19.31,05-43-32-ff-03-dd-a6-85,11,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,3,10,0,100,100,0x0a
2017-01-18_16.19.31,05-43-32-ff-03-dd-a6-85,11,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,4,10,0,100,100,0x0a
2017-01-18_16.19.32,05-43-32-ff-03-dd-a6-85,11,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,5,10,0,100,100,0x0a
2017-01-18_16.19.32,05-43-32-ff-03-dd-a6-85,11,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,6,10,0,100,100,0x0a
2017-01-18_16.19.32,05-43-32-ff-03-dd-a6-85,11,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,7,10,0,100,100,0x0a
2017-01-18_16.19.32,05-43-32-ff-03-dd-a6-85,11,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,8,10,0,100,100,0x0a
2017-01-18_16.19.32,05-43-32-ff-03-dd-a6-85,11,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,9,10,0,100,100,0x0a
2017-01-18_16.19.32,05-43-32-ff-03-dd-a4-84,12,100,-35,1,1,05-43-32-ff-03-dd-a6-85,2,0,10,0,100,100,0x0a
2017-01-18_16.19.32,05-43-32-ff-03-dd-a4-84,12,100,-34,1,1,05-43-32-ff-03-dd-a6-85,2,1,10,0,100,100,0x0a
2017-01-18_16.19.33,05-43-32-ff-03-dd-a4-84,12,100,-35,1,1,05-43-32-ff-03-dd-a6-85,2,2,10,0,100,100,0x0a
2017-01-18_16.19.33,05-43-32-ff-03-dd-a4-84,12,100,-34,1,1,05-43-32-ff-03-dd-a6-85,2,3,10,0,100,100,0x0a
2017-01-18_16.19.33,05-43-32-ff-03-dd-a4-84,12,100,-34,1,1,05-43-32-ff-03-dd-a6-85,2,4,10,0,100,100,0x0a
2017-01-18_16.19.33,05-43-32-ff-03-dd-a4-84,12,100,-34,1,1,05-43-32-ff-03-dd-a6-85,2,5,10,0,100,100,0x0a
2017-01-18_16.19.33,05-43-32-ff-03-dd-a4-84,12,100,-34,1,1,05-43-32-ff-03-dd-a6-85,2,6,10,0,100,100,0x0a
2017-01-18_16.19.33,05-43-32-ff-03-dd-a4-84,12,100,-35,1,1,05-43-32-ff-03-dd-a6-85,2,7,10,0,100,100,0x0a
2017-01-18_16.19.33,05-43-32-ff-03-dd-a4-84,12,100,-34,1,1,05-43-32-ff-03-dd-a6-85,2,8,10,0,100,100,0x0a
2017-01-18_16.19.33,05-43-32-ff-03-dd-a4-84,12,100,-35,1,1,05-43-32-ff-03-dd-a6-85,2,9,10,0,100,100,0x0a
2017-01-18_16.19.34,05-43-32-ff-03-dd-a6-85,12,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,0,10,0,100,100,0x0a
2017-01-18_16.19.34,05-43-32-ff-03-dd-a6-85,12,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,1,10,0,100,100,0x0a
2017-01-18_16.19.34,05-43-32-ff-03-dd-a6-85,12,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,2,10,0,100,100,0x0a
2017-01-18_16.19.34,05-43-32-ff-03-dd-a6-85,12,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,3,10,0,100,100,0x0a
2017-01-18_16.19.34,05-43-32-ff-03-dd-a6-85,12,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,4,10,0,100,100,0x0a
2017-01-18_16.19.34,05-43-32-ff-03-dd-a6-85,12,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,5,10,0,100,100,0x0a
2017-01-18_16.19.34,05-43-32-ff-03-dd-a6-85,12,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,6,10,0,100,100,0x0a
2017-01-18_16.19.34,05-43-32-ff-03-dd-a6-85,12,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,7,10,0,100,100,0x0a
2017-01-18_16.19.35,05-43-32-ff-03-dd-a6-85,12,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,8,10,0,100,100,0x0a
2017-01-18_16.19.35,05-43-32-ff-03-dd-a6-85,12,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,9,10,0,100,100,0x0a
2017-01-18_16.19.35,05-43-32-ff-03-dd-a4-84,13,100,-34,1,1,05-43-32-ff-03-dd-a6-85,2,0,10,0,100,100,0x0a
2017-01-18_16.19.35,05-43-32-ff-03-dd-a4-84,13,100,-34,1,1,05-43-32-ff-03-dd-a6-85,2,1,10,0,100,100,0x0a
2017-01-18_16.19.35,05-43-32-ff-03-dd-a4-84,13,100,-34,1,1,05-43-32-ff-03-dd-a6-85,2,2,10,0,100,100,0x0a
2017-01-18_16.19.35,05-43-32-ff-03-dd-a4-84,13,100,-34,1,1,05-43-32-ff-03-dd-a6-85,2,3,10,0,100,100,0x0a
2017-01-18_16.19.35,05-43-32-ff-03-dd-a4-84,13,100,-34,1,1,05-43-32-ff-03-dd-a6-85,2,4,10,0,100,100,0x0a
2017-01-18_16.19.36,05-43-32-ff-03-dd-a4-84,13,100,-34,1,1,05-43-32-ff-03-dd-a6-85,2,5,10,0,100,100,0x0a
2017-01-18_16.19.36,05-43-32-ff-03-dd-a4-84,13,100,-34,1,1,05-43-32-ff-03-dd-a6-85,2,6,10,0,100,100,0x0a
2017-01-18_16.19.36,05-43-32-ff-03-dd-a4-84,13,100,-34,1,1,05-43-32-ff-03-dd-a6-85,2,7,10,0,100,100,0x0a
2017-01-18_16.19.36,05-43-32-ff-03-dd-a4-84,13,100,-34,1,1,05-43-32-ff-03-dd-a6-85,2,8,10,0,100,100,0x0a
2017-01-18_16.19.36,05-43-32-ff-03-dd-a4-84,13,100,-34,1,1,05-43-32-ff-03-dd-a6-85,2,9,10,0,100,100,0x0a
2017-01-18_16.19.36,05-43-32-ff-03-dd-a6-85,13,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,0,10,0,100,100,0x0a
2017-01-18_16.19.36,05-43-32-ff-03-dd-a6-85,13,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,1,10,0,100,100,0x0a
2017-01-18_16.19.37,05-43-32-ff-03-dd-a6-85,13,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,2,10,0,100,100,0x0a
2017-01-18_16.19.37,05-43-32-ff-03-dd-a6-85,13,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,3,10,0,100,100,0x0a
2017-01-18_16.19.37,05-43-32-ff-03-dd-a6-85,13,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,4,10,0,100,100,0x0a
2017-01-18_16.19.37,05-43-32-ff-03-dd-a6-85,13,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,5,10,0,100,100,0x0a
2017-01-18_16.19.37,05-43-32-ff-03-dd-a6-85,13,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,6,10,0,100,100,0x0a
2017-01-18_16.19.37,05-43-32-ff-03-dd-a6-85,13,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,7,10,0,100,100,0x0a
2017-01-18_16.19.37,05-43-32-ff-03-dd-a6-85,13,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,8,10,0,100,100,0x0a
2017-01-18_16.19.37,05-43-32-ff-03-dd-a6-85,13,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,9,10,0,100,100,0x0a
2017-01-18_16.19.38,05-43-32-ff-03-dd-a4-84,14,100,-36,1,1,05-43-32-ff-03-dd-a6-85,2,0,10,0,100,100,0x0a
2017-01-18_16.19.38,05-43-32-ff-03-dd-a4-84,14,100,-36,1,1,05-43-32-ff-03-dd-a6-85,2,1,10,0,100,100,0x0a
2017-01-18_16.19.38,05-43-32-ff-03-dd-a4-84,14,100,-36,1,1,05-43-32-ff-03-dd-a6-85,2,2,10,0,100,100,0x0a
